id,name,lat,lon,verdict,reason
overture:Penhasco 2 irmãos:-22.98867:-43.23173,Penhasco 2 irmãos,-22.98866844177246,-43.231727600097656,KEEP,named cliff feature near Dois Irmãos
overture:Peninsula:-22.98884:-43.35320,Peninsula,-22.988842010498047,-43.35319900512695,REJECT,"generic bare name, likely development"
overture:Península - Barra Da Tijuca:-22.87167:-43.24187,Península - Barra Da Tijuca,-22.87166976928711,-43.24186706542969,REJECT,generic development/neighborhood marketing name
overture:Península Condominium Bernini:-22.99309:-43.35109,Península Condominium Bernini,-22.99308967590332,-43.35109329223633,REJECT,explicit condominium branding
overture:Península Office:-22.98707:-43.35853,Península Office,-22.9870662689209,-43.3585319519043,REJECT,office building/business
overture:Península Style:-22.99067:-43.35089,Península Style,-22.99066734313965,-43.35089111328125,REJECT,residential development branding
overture:Pereira pinto:-22.86435:-43.29929,Pereira pinto,-22.86435317993164,-43.29928588867188,UNCERTAIN,could be street/person name or minor site
overture:Perrottão:-22.90023:-43.56181,Perrottão,-22.900230407714844,-43.56180953979492,UNCERTAIN,possible named rock/hill but unverified
overture:Personnalise:-22.97065:-43.39457,Personnalise,-22.970653533935547,-43.394569396972656,REJECT,business/service name
overture:Personnalité Luxury Apartments:-22.93410:-43.33406,Personnalité Luxury Apartments,-22.934101104736328,-43.33406448364258,REJECT,luxury apartment real-estate branding
overture:Piazza Del Sole:-22.96453:-43.21932,Piazza Del Sole,-22.96452522277832,-43.21931838989258,REJECT,condo/development marketing name
overture:Pier da barra:-23.01310:-43.29637,Pier da barra,-23.01309967041016,-43.29637145996094,UNCERTAIN,"generic pier, unclear if distinct landmark"
overture:Pilares:-22.88417:-43.29173,Pilares,-22.884166717529297,-43.291725158691406,REJECT,bare neighborhood name
overture:Planalto - Anchieta Rj:-22.82506:-43.40020,Planalto - Anchieta Rj,-22.825063705444336,-43.400203704833984,REJECT,address/administrative style entry
overture:Planet Icarai:-22.90229:-43.10897,Planet Icarai,-22.90229034423828,-43.10896682739258,REJECT,business/store name
overture:Point do Encontro:-22.91429:-43.29857,Point do Encontro,-22.914287567138672,-43.2985725402832,REJECT,generic bar/meeting-spot business name
overture:Polo Novo Rio Antigo:-22.90826:-43.18393,Polo Novo Rio Antigo,-22.90826416015625,-43.18393325805664,UNCERTAIN,unclear if cultural district or generic label
overture:Pombal - Niterói:-22.87412:-43.10709,Pombal - Niterói,-22.874120712280277,-43.10708999633789,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Pombal Da Prata:-22.76303:-43.41161,Pombal Da Prata,-22.76302719116211,-43.41161346435547,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Pombal De Marechal Hermes:-22.86439:-43.36879,Pombal De Marechal Hermes,-22.864389419555664,-43.36879348754883,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Pombal De Santa Eugênia:-22.75081:-43.45712,Pombal De Santa Eugênia,-22.750810623168945,-43.45711517333984,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Pombal Vila Isabel:-22.91016:-43.24479,Pombal Vila Isabel,-22.910160064697266,-43.24478530883789,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Pombal do ibc:-22.75030:-43.44413,Pombal do ibc,-22.750301361083984,-43.444129943847656,UNCERTAIN,"possible named dovecote structure, unverified"
overture:Ponta Zé Mundongo:-22.95000:-43.11668,Ponta Zé Mundongo,-22.950000762939453,-43.116676330566406,KEEP,named headland natural feature
overture:Ponta da Joatinga:-23.01648:-43.29596,Ponta da Joatinga,-23.016475677490234,-43.29595947265625,KEEP,well-known named headland
overture:Ponta da Mãe Maria:-22.81667:-43.26667,Ponta da Mãe Maria,-22.816673278808597,-43.26667022705078,KEEP,named headland natural feature
overture:Ponta da Restinga (udde i Brasilien):-22.80000:-43.23333,Ponta da Restinga (udde i Brasilien),-22.80000305175781,-43.23333358764648,REJECT,Swedish Wikidata label artifact
overture:Ponta de Irajá:-22.81667:-43.28334,Ponta de Irajá,-22.816673278808597,-43.2833366394043,KEEP,named headland natural feature
overture:Ponta de Santa Cruz:-22.93779:-43.13525,Ponta de Santa Cruz,-22.93779182434082,-43.13524627685547,KEEP,named headland natural feature
overture:Ponta de Tubiacanga:-22.78439:-43.22998,Ponta de Tubiacanga,-22.784393310546875,-43.22998046875,KEEP,named headland natural feature
overture:Ponta do Catalão:-22.84859:-43.22184,Ponta do Catalão,-22.84859085083008,-43.22183609008789,KEEP,well-known named headland near Ilha do Governador
overture:Ponta do Tiro:-22.81107:-43.17662,Ponta do Tiro,-22.81106948852539,-43.17662048339844,KEEP,named headland natural feature
overture:Portao Historico da Fortaleza de Sao Joao:-22.94354:-43.15702,Portao Historico da Fortaleza de Sao Joao,-22.943544387817383,-43.157020568847656,KEEP,historic gate of Fortaleza de São João
overture:Porto Carioca:-22.90052:-43.20774,Porto Carioca,-22.90052032470703,-43.20773696899414,REJECT,sounds like business/hospitality branding
overture:Porto Maravilha:-22.89715:-43.20277,Porto Maravilha,-22.897151947021484,-43.2027702331543,KEEP,well-known urban renewal landmark district
overture:Porto Olímpico:-22.85656:-43.38353,Porto Olímpico,-22.856557846069336,-43.3835334777832,KEEP,notable Olympic-related site
overture:Porto dos Cabritos numero 1000:-23.00229:-43.32521,Porto dos Cabritos numero 1000,-23.00229263305664,-43.3252067565918,REJECT,address-style entry with number
overture:Portoalegre:-22.95723:-43.18456,Portoalegre,-22.957225799560547,-43.18456268310547,REJECT,likely development/business name
overture:Portofino:-23.00388:-43.34155,Portofino,-23.003881454467773,-43.34154891967773,REJECT,foreign-themed development/business name
overture:Posto 1:-23.01424:-43.29899,Posto 1,-23.014244079589844,-43.29899215698242,REJECT,generic administrative lifeguard-post marker
"overture:Posto 13, Prata, Nova Iguaçu:-22.76030:-43.41536","Posto 13, Prata, Nova Iguaçu",-22.760303497314453,-43.41536331176758,REJECT,address-style entry with commas
overture:Posto 4 Copacabana:-22.97345:-43.18987,Posto 4 Copacabana,-22.973451614379883,-43.18986892700195,REJECT,generic administrative lifeguard-post marker
overture:Poça do Ville Prime:-22.92104:-43.24787,Poça do Ville Prime,-22.921043395996094,-43.24786758422852,REJECT,condo/development branding
"overture:Praca Da Bandeira, Vila São Luiz, Duque De Caxias Rj:-22.77317:-43.29743","Praca Da Bandeira, Vila São Luiz, Duque De Caxias Rj",-22.77317237854004,-43.29743194580078,REJECT,address-style entry ending in Rj
overture:Praca Espanha:-22.98361:-43.21342,Praca Espanha,-22.98360824584961,-43.21342468261719,KEEP,named public square landmark
overture:Praca Luiz La Saigne:-22.92127:-43.23530,Praca Luiz La Saigne,-22.92126846313477,-43.23530197143555,UNCERTAIN,"local named square, unverified significance"
overture:Praia Park Sol:-22.98651:-43.46850,Praia Park Sol,-22.98650932312012,-43.46849822998047,REJECT,condo/development branding
overture:Praia da Macumba:-23.03227:-43.48467,Praia da Macumba,-23.03227424621582,-43.48467254638672,KEEP,well-known named beach
overture:Praia do Recreio:-23.01556:-43.41251,Praia do Recreio,-23.015560150146484,-43.412506103515625,KEEP,well-known named beach
overture:Praça Antônio Amado:-22.84611:-43.36438,Praça Antônio Amado,-22.84611320495605,-43.364383697509766,UNCERTAIN,"local named square, unverified significance"
overture:Praça Barra Bonita - Recreio:-22.88624:-43.37001,Praça Barra Bonita - Recreio,-22.886240005493164,-43.3700065612793,UNCERTAIN,"local named square, unverified significance"
overture:Praça Chale:-22.96655:-43.41473,Praça Chale,-22.966550827026367,-43.41473007202149,UNCERTAIN,possibly historic chalé-associated plaza
overture:Praça Compositor Ismael Silva:-22.91309:-43.20256,Praça Compositor Ismael Silva,-22.913087844848636,-43.20256423950195,KEEP,square honoring notable samba composer
"overture:Praça Da Apoteose, Vila São Luiz:-22.77729:-43.29299","Praça Da Apoteose, Vila São Luiz",-22.77728843688965,-43.2929916381836,KEEP,Praça da Apoteose is the Sambadrome's famous landmark plaza
overture:Praça Da Rodo:-22.89695:-43.36942,Praça Da Rodo,-22.89694595336914,-43.36941909790039,UNCERTAIN,unclear local square name
overture:Praça Doutor Roberto Em Morro da Mibeira Catumbi:-22.91800:-43.20005,Praça Doutor Roberto Em Morro da Mibeira Catumbi,-22.91800117492676,-43.20005035400391,UNCERTAIN,"small local square, unverified significance"
overture:Praça Jardim Vista Alegre:-22.83109:-43.31381,Praça Jardim Vista Alegre,-22.831085205078125,-43.313812255859375,UNCERTAIN,"possibly tied to housing development, unclear"
overture:Praça Marechal Âncora:-23.00314:-43.39334,Praça Marechal Âncora,-23.003143310546875,-43.393341064453125,KEEP,well-known square in central Rio
overture:Praça Olavo Bilac:-22.90348:-43.17994,Praça Olavo Bilac,-22.90347671508789,-43.179935455322266,KEEP,square honoring famous Brazilian poet
"overture:Praça Parada Modelo, Guapimirim:-22.90866:-43.16962","Praça Parada Modelo, Guapimirim",-22.908660888671875,-43.16961669921875,UNCERTAIN,"address-like entry, unclear significance"
overture:Praça Quincas Borba:-22.89028:-43.38562,Praça Quincas Borba,-22.890283584594727,-43.3856201171875,KEEP,square honoring notable literary figure
overture:Praça Sans Penã Tijuca:-22.90474:-43.30188,Praça Sans Penã Tijuca,-22.90474319458008,-43.301876068115234,UNCERTAIN,"local named square, unverified significance"
overture:Praça São Salvador:-22.93660:-43.17743,Praça São Salvador,-22.936595916748047,-43.177433013916016,KEEP,well-known cultural square in Laranjeiras
overture:Praça da Boa Vista Santa Cruz:-22.92183:-43.69109,Praça da Boa Vista Santa Cruz,-22.921825408935547,-43.69108963012695,UNCERTAIN,"generic local square, unverified significance"
overture:Praça da Telemar:-22.78289:-43.42777,Praça da Telemar,-22.782894134521484,-43.42776870727539,REJECT,"named after telecom corporation, likely administrative"
overture:Praça da Vila Sāo Luiz:-22.77440:-43.29626,Praça da Vila Sāo Luiz,-22.77440452575684,-43.2962646484375,UNCERTAIN,"generic local square, unverified significance"
overture:Praça do Bnh:-22.91215:-43.54157,Praça do Bnh,-22.91215133666992,-43.54156875610352,REJECT,"named after housing-bank institution, administrative"
overture:Praça do Brizolinha:-22.94445:-43.38548,Praça do Brizolinha,-22.94445037841797,-43.38547897338867,UNCERTAIN,"informal name tied to public school, unclear"
overture:Praça do Country:-22.82648:-43.28630,Praça do Country,-22.82648277282715,-43.28629684448242,UNCERTAIN,unclear if named after country club or generic
overture:Praça do Coutry - Brás de Pina:-22.82366:-43.28691,Praça do Coutry - Brás de Pina,-22.82366180419922,-43.28691101074219,UNCERTAIN,unclear if named after country club or generic
overture:Praça do Eucalipto:-22.82845:-43.28601,Praça do Eucalipto,-22.828453063964844,-43.28600692749024,UNCERTAIN,"generic local square, unverified significance"
overture:Praça do Skate - 77:-22.88940:-43.44448,Praça do Skate - 77,-22.88940048217773,-43.444480895996094,REJECT,"modern skate park, not historical/cultural"
overture:Praça do Skate Rocinha:-22.99022:-43.25194,Praça do Skate Rocinha,-22.990222930908203,-43.2519416809082,REJECT,"modern skate park, not historical/cultural"
overture:Praça dos Expedicionários:-22.90522:-43.17142,Praça dos Expedicionários,-22.905221939086918,-43.171424865722656,KEEP,commemorative square honoring WWII veterans
overture:Praça seca:-22.89507:-43.35019,Praça seca,-22.89506721496582,-43.350189208984375,REJECT,bare neighborhood name (Praça Seca bairro)
overture:Prima Classe:-22.93889:-43.33704,Prima Classe,-22.93889045715332,-43.337039947509766,REJECT,business/service name
overture:Proj Vilaisabel:-22.91488:-43.24615,Proj Vilaisabel,-22.91488075256348,-43.24615097045898,REJECT,looks like a development project name
overture:Projeto Semeando:-22.81739:-43.34730,Projeto Semeando,-22.81739044189453,-43.3473014831543,REJECT,"sounds like a social/NGO project, not landmark"
overture:Prologis Dutra RJ I:-22.79902:-43.34903,Prologis Dutra RJ I,-22.79901695251465,-43.34902572631836,REJECT,corporate logistics warehouse facility
overture:Promenade Rio Stay:-22.97514:-43.41453,Promenade Rio Stay,-22.975135803222656,-43.414527893066406,REJECT,hospitality/rental business name
overture:Prédio:-22.91675:-43.22910,Prédio,-22.9167537689209,-43.229103088378906,REJECT,"bare generic word ""building"""
overture:Prédio Brisa do Mar:-23.03009:-43.47255,Prédio Brisa do Mar,-23.030088424682617,-43.47254943847656,REJECT,generic residential building name
overture:Prédio Michelozzo:-23.00356:-43.38289,Prédio Michelozzo,-23.00355529785156,-43.38289260864258,REJECT,generic residential building name
overture:Prédio hermes:-23.02534:-43.46514,Prédio hermes,-23.02533721923828,-43.46513748168945,REJECT,generic residential building name
overture:Prédio onde morou Renato Russo:-22.98179:-43.20839,Prédio onde morou Renato Russo,-22.98179244995117,-43.20838928222656,KEEP,former residence of notable Brazilian musician
overture:Puerto Madero:-23.02273:-43.48797,Puerto Madero,-23.022727966308597,-43.48797225952149,REJECT,foreign-themed development branding
overture:Pulse Offices:-22.96486:-43.21788,Pulse Offices,-22.96486091613769,-43.21787643432617,REJECT,office building/business
overture:Píer da Pedra de Guaratiba:-23.00189:-43.64221,Píer da Pedra de Guaratiba,-23.001893997192383,-43.6422119140625,KEEP,named pier landmark tied to natural feature
overture:Qg Malhão:-22.85457:-43.24456,Qg Malhão,-22.854568481445312,-43.24456024169922,REJECT,informal HQ/gym business name
overture:Quality Green:-22.97074:-43.36765,Quality Green,-22.97073745727539,-43.36764526367188,REJECT,business/service name
overture:Quartier Carioca:-22.92841:-43.17964,Quartier Carioca,-22.92841339111328,-43.17964172363281,REJECT,condo/development marketing name
overture:Quattro Pinheiro Guimaraes Botafogo:-22.95829:-43.19345,Quattro Pinheiro Guimaraes Botafogo,-22.958290100097656,-43.19344711303711,REJECT,condo/development branding
overture:Quebra-Coco:-22.81357:-43.20931,Quebra-Coco,-22.81356811523437,-43.20930862426758,UNCERTAIN,unclear if real named site or locality
overture:Querovoar.net:-22.96719:-43.18189,Querovoar.net,-22.96718978881836,-43.18189239501953,REJECT,website/business domain
overture:Quintal do Normando:-22.89397:-43.27470,Quintal do Normando,-22.89396858215332,-43.274696350097656,REJECT,sounds like bar/restaurant business name
overture:Quintal do Well:-22.84386:-43.32460,Quintal do Well,-22.84386444091797,-43.3245964050293,REJECT,sounds like bar/restaurant business name
overture:Quintas de Icaraí:-22.90729:-43.10344,Quintas de Icaraí,-22.90728759765625,-43.10344314575195,REJECT,residential development branding
overture:Quintas do Pontal Recreio dos Bandeirantes:-23.02579:-43.50465,Quintas do Pontal Recreio dos Bandeirantes,-23.025787353515625,-43.50464630126953,REJECT,residential development branding
overture:Quintas do Rio:-22.98481:-43.50184,Quintas do Rio,-22.98480987548828,-43.5018424987793,REJECT,residential development branding
overture:RG33:-22.95186:-43.19383,RG33,-22.95185852050781,-43.19382858276367,REJECT,nonsensical alphanumeric code
"overture:RIO Cidade Maravilhosa"":-22.88356:-43.27487","RIO Cidade Maravilhosa""",-22.883560180664062,-43.27487182617188,REJECT,generic slogan phrase with stray quote artifact
overture:RS Personal Trainer:-22.83644:-43.40272,RS Personal Trainer,-22.8364372253418,-43.4027214050293,REJECT,personal trainer business
overture:RUA UÇÁ:-22.81703:-43.20164,RUA UÇÁ,-22.817033767700195,-43.20164489746094,REJECT,bare street name
overture:Rancho PAIOL:-22.97899:-43.68959,Rancho PAIOL,-22.978988647460938,-43.68959426879883,UNCERTAIN,unclear if venue/farm or business
overture:Raro Palacete Art Déco:-22.94629:-43.18512,Raro Palacete Art Déco,-22.9462947845459,-43.18512344360352,KEEP,notable Art Deco era mansion/palacete
overture:Ravana:-22.92309:-43.25006,Ravana,-22.92309188842773,-43.25006484985352,REJECT,"bare single word, likely business name"
overture:Recanto Do Grajaú:-22.91954:-43.26915,Recanto Do Grajaú,-22.919538497924805,-43.2691535949707,REJECT,residential development branding
